Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,2,2.00631916793733,1.974083603827406
1,1,5,0.004878443617744244,0.0049462845259901815
1,1,5,6.926154790042354e-05,7.033914176985226e-05
1,1,5,1.6926177162417695e-06,1.6179454604894793e-06
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,5,2.1188287875815845,2.1280953010834085
1,1,8,0.034624064121006735,0.03802181791776327
1,1,6,0.0026699595471657497,0.0028514728612048824
1,1,6,0.00025122480026754015,0.00028061999699290844
1,1,6,2.462522980875226e-05,2.688039614135359e-05
1,1,6,3.2786876754839763e-06,3.5270645212309207e-06
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,7,2.7591357668069856,2.7166626541287666
1,1,15,0.09358646001325127,0.21990725694097477
1,1,22,0.1962657477644827,0.15133836234722298
1,1,23,0.12401702795214936,0.26199878434567914
1,1,27,0.21613218616873286,0.17232643239253306
1,1,30,0.11032202757633866,0.11032202757633866
1,1,8,0.0025494015555815597,0.0030645949967571815
1,1,8,0.00034241323151952205,0.00041240093464579153
1,1,8,7.924037280521757e-05,8.953411764140022e-05
1,1,7,6.523528704316419e-05,8.854683972467257e-05
1,1,6,9.651967124036023e-05,0.00012529528273942065
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,3.0790317584595774,3.18915391501688
1,1,19,0.18375246038047194,0.2474187764350931
1,1,16,0.08456876092600966,0.07050528195130663
1,1,15,0.056676472090928263,0.11218634436376732
1,1,9,0.056270356047818014,0.06340933612913546
1,1,10,0.017900438483366744,0.0214194334190814
1,1,10,0.002999696727479171,0.003507215107963444
1,1,10,0.0008351208464823402,0.0013162937627849156
1,1,10,0.00029183536480176193,0.0003670830454833476
1,1,10,0.00010244974546572875,0.00013901585779137868
1,1,10,2.952176463958379e-05,3.470291880863877e-05
1,1,8,5.6190038578195064e-05,5.724926590830208e-05
1,1,9,5.439806806397876e-06,6.064911852383885e-06
1,1,8,7.49467649520035e-05,7.375731202939536e-05
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,9,3.1530235168595246,3.4805406817282183
1,1,18,0.3860261899872343,0.7177591527468277
1,1,23,0.3035698106174161,0.5701783511920961
1,1,12,0.2551128546427768,0.27351901041721666
1,1,10,0.24757661157614716,0.24802087712953597
1,1,11,0.24951883347465353,0.24951883347465353
1,1,11,0.2582715185709127,0.2582837341397342
1,1,10,0.27376720899268886,0.2822662821039979
1,1,10,0.29789728179308805,0.347411386885539
1,1,10,0.337047518189432,0.4380907066283984
1,1,10,0.39913330987803247,0.5219062211773193
1,1,11,0.48803928212715286,0.5736315422036927
1,1,10,0.5960794909263918,0.6093124191284557
1,1,11,0.709625829966943,0.7096258305395764
1,1,11,0.8238617575829466,0.8243268521662024
1,1,11,0.910466194883173,1.085957216138557
1,1,11,0.9474563919590449,1.2759827637140655
1,1,10,0.5231033590579882,0.7148743559000487
1,1,10,0.173621153446871,0.17808295915767278
1,1,13,0.012002317025656448,0.013160931299043312
1,1,15,0.0009777349528973705,0.0010918768382225605
1,1,18,9.568200693728585e-05,0.00010650771996410941
1,1,20,3.861712667771779e-05,3.4231005139040335e-05
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,2.1714602643713934,2.086511343550433
1,1,12,0.013755816028111592,0.01396010619256703
1,1,18,0.00021103998372187693,0.00022364196884762708
1,1,17,4.25998462148325e-05,3.129080254557521e-05
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,9,2.15715829546026,2.119302123604453
1,1,14,0.006690501903121451,0.006772281561071955
1,1,18,9.549382137024011e-05,9.916220129923405e-05
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,2.00453298882753,2.041766028691571
1,1,13,0.004354806806817715,0.004404352937887716
1,1,19,6.123888945313874e-05,6.224346428685365e-05
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,2.107608198575757,2.066106757145701
1,1,13,0.0027133957001591515,0.0027365418758202075
1,1,18,3.272437577203116e-05,3.372073276019744e-05
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,2.003350538624555,1.9913832186441467
1,1,14,0.0019162542537732492,0.0019319150820729669
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,1.964147401438886,1.97975986047617
1,1,16,0.0014574438194755468,0.0014695093618973393
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,2.0151988665170837,1.9925596389692353
1,1,15,0.0011453270438980918,0.001159862879291817
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,2.0304029450564953,2.052622270098683
1,1,15,0.0009990245438259932,0.0010149060679224063
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,2.000060015513221,1.988385217152457
1,1,16,0.0010034969551327448,0.0010223469406029288
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,7,2.0476396521815987,1.9828984374469212
1,1,15,0.0011374460558358445,0.0011599506557437417
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,8,1.9766218568902156,1.9698671985028573
1,1,15,0.0011820852676466466,0.0012039401714736824
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,9,1.9680740623809976,1.9800389743697824
1,1,16,0.0013206044335054559,0.001343955009033632
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,9,1.9658770543074398,1.9995219772182469
1,1,17,0.0015152482977384533,0.001541269947700943
Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,7,1.991110230416649,1.984135213896489
1,1,17,0.0015421182457949528,0.0015663268247867862
