t,Elastic energy,Dissipated energy,Total energy,Time elapsed,Outer iterations,Inner iterations
0.0,0.0,0.0,0.0,2.100417222000033,0.0,0.0
0.1111111111111111,0.1759057247476255,0.004412245209424698,0.18031796995705093,0.2760498640000151,2.0,5.0
0.2222222222222222,0.5938123810142749,0.06372288901135104,0.6575352700256256,0.8582187299998623,4.0,7.0
0.3333333333333333,1.050140171393809,0.27232683547772163,1.322467006871527,0.43907271600005515,3.0,8.0
0.4444444444444444,0.0364430424040052,1.3225396468797768,1.3589826892837777,26.967110780999974,33.0,55.0
0.5555555555555556,0.008111679876469432,1.3287300499074037,1.3368417297838735,32.62985191500002,11.0,52.0
0.6666666666666666,0.006086991702019428,1.3157372121217956,1.321824203823819,28.140941281999858,10.0,42.0
0.7777777777777777,0.0033932943548557097,1.3177235940507643,1.3211168884056192,91.02975918200013,39.0,25.0
0.8888888888888888,0.0032513713074076066,1.31873384856203,1.3219852198694393,5.132595166000101,3.0,23.0
1.0,0.0033742388298662507,1.3193910935321367,1.3227653323620068,2.0289768949999143,1.0,17.0
