t,Elastic energy,Dissipated energy,Total energy,Time elapsed,Outer iterations,Inner iterations
0.5,3.650781658673468,5.20101888454302,8.851800543216505,0.3064232760000323,5.0,15.0
0.8235294117647058,4.163637567959653,5.292330143486192,9.455967711445986,0.3016886450000129,4.0,12.0
1.1470588235294117,4.767400502692401,5.4272527836197275,10.194653286311965,0.32674738200012143,5.0,15.0
1.4705882352941178,5.419777163414811,5.614430357283489,11.034207520698073,0.31440564100012125,5.0,15.0
1.7941176470588236,6.092135626527162,5.865449424188059,11.957585050715297,0.40912712099998316,7.0,21.0
2.1176470588235294,6.757519843737323,6.197512102386863,12.955031946124127,0.46737054999994143,8.0,24.0
2.4411764705882355,7.378278560551421,6.640212250577432,14.018490811128926,1.3878960930001085,26.0,78.0
2.764705882352941,7.792376006587652,7.340269171138845,15.132645177726463,1.7198002610000458,28.0,94.0
3.088235294117647,8.035196936719297,8.233044885196007,16.268241821915122,1.5822346279999238,25.0,90.0
3.4117647058823533,8.237100571249766,9.184253996648952,17.421354567898412,1.8283528050001223,29.0,110.0
3.735294117647059,8.356792289412823,10.230654761280318,18.587447050693072,1.9658536759998242,33.0,117.0
4.0588235294117645,8.386844800604123,11.3716484503582,19.75849325096205,2.1646002180000323,37.0,130.0
4.382352941176471,8.329492860815586,12.596414188735201,20.9259070495508,2.257818539000027,39.0,137.0
4.705882352941177,8.192540154806892,13.889306270124894,22.08184642493185,2.419211545000053,43.0,146.0
5.029411764705882,7.985884584949189,15.235529049111577,23.221413634060816,2.484521882000081,45.0,150.0
5.352941176470589,7.715376478564391,16.631859201538852,24.347235680103427,2.4695749030001934,45.0,153.0
5.676470588235294,7.3892737928365815,18.09778729237847,25.48706108521502,2.5725135979998868,48.0,159.0
6.0,7.161727508673718,19.744746083138253,26.906473591811757,2.6884921229998326,51.0,171.0
