t,Elastic energy,Dissipated energy,Total energy,Time elapsed,Outer iterations,Inner iterations
0.0,0.0,0.0,0.0,0.03971405400000094,0.0,0.0
0.1111111111111111,0.1759057247476255,0.004412245209424698,0.18031796995705093,0.16288402400004998,2.0,5.0
0.2222222222222222,0.5938123810142923,0.06372288901133338,0.6575352700256241,0.3151690400000007,4.0,7.0
0.3333333333333333,1.0427014422229752,0.2824836842369445,1.3251851264599193,0.26638082699992083,3.0,8.0
0.4444444444444444,1.162653213706545,0.8122375276555581,1.9748907413620982,12.641282879999949,80.0,31.0
0.5555555555555556,0.9494234181224337,1.2759165643313946,2.225339982453824,2.5261840880000364,11.0,41.0
0.6666666666666666,0.4357200694320393,1.592478716395867,2.0281987858279065,0.404403385999899,1.0,62.0
0.7777777777777777,0.03485058648980105,1.4102110600955997,1.445061646585402,2.289581294999948,5.0,70.0
0.8888888888888888,0.006097923892470435,1.395164022509979,1.4012619464024516,10.891143402000012,5.0,65.0
1.0,0.00784536149451347,1.3951326272032967,1.4029779886978049,1.3140891710000915,2.0,65.0
