t,Elastic energy,Dissipated energy,Total energy,Time elapsed,Outer iterations,Inner iterations
0.5,3.652551425539812,5.199278619103046,8.851830044642718,0.9510039560000223,16.0,59.0
0.8235294117647058,4.164642326618997,5.291328428502969,9.45597075512209,0.37096051599996827,4.0,19.0
1.1470588235294117,4.768454188161527,5.426201678010882,10.194655866172566,0.48235216200009745,6.0,27.0
1.4705882352941178,5.422895274829572,5.611325828566961,11.034221103396538,0.5427589420000913,8.0,31.0
1.7941176470588236,6.170306014300244,5.791216023562194,11.961522037862538,0.6279369769999903,10.0,39.0
2.1176470588235294,6.9278550723828065,6.03922530397968,12.967080376362345,0.6785334119999789,10.0,39.0
2.4411764705882355,7.696815325276176,6.348202828531816,14.045018153807996,0.778988211000069,11.0,45.0
2.764705882352941,8.456556701934826,6.743514335534127,15.200071037469092,0.23477664600000026,2.0,11.0
3.088235294117647,9.204089891504076,7.202385011493062,16.406474902997065,0.24292221800010338,2.0,10.0
3.4117647058823533,9.939604946577964,7.72835767289756,17.667962619475585,0.35100768999996035,3.0,15.0
3.735294117647059,10.652779171243967,8.322718521559604,18.975497692803557,0.42001001900007395,4.0,22.0
4.0588235294117645,11.33542759498612,8.98413157724454,20.319559172230612,0.4170219539998925,4.0,22.0
4.382352941176471,11.981661871960844,9.70937492228356,21.691036794244564,0.3117307620000247,3.0,16.0
4.705882352941177,12.577580569689964,10.501412642119497,23.078993211809404,0.31992784999988544,3.0,16.0
5.029411764705882,13.115983873678521,11.358987697094133,24.4749715707726,0.3046445739998944,3.0,15.0
5.352941176470589,13.608371388767798,12.277876802662076,25.886248191430006,0.31320713099989916,3.0,16.0
5.676470588235294,14.087579659993406,13.26089599676412,27.348475656757582,0.3721038280000357,4.0,20.0
6.0,14.796438503614079,14.342886700765959,29.139325204380174,0.28705994500001,3.0,15.0
