Elastic its,Damage its,Newton inner its,FP step,Newton step
1,1,1.0,0.0037459654975284047,0.0
1,1,1.0,0.003742772329994913,0.0
1,1,1.0,0.0037437420117231207,0.0
1,1,1.0,0.003748822441075315,0.0
1,1,1.0,0.003757973912229131,0.0
1,1,1.0,0.00377116845889783,0.0
1,1,1.0,0.003788389212262083,0.0
1,1,1.0,0.0038096297649081535,0.0
1,1,1.0,0.0038348935312934426,0.0
1,1,1.0,0.003864193093994336,0.0
1,1,1.0,0.0038975495236656488,0.0
1,1,1.0,0.003934991659258442,0.0
1,1,1.0,0.003976555333565431,0.0
1,1,1.0,0.0040222825275861105,0.0
1,1,1.0,0.004072220435544878,0.0
1,1,1.0,0.004126420420636714,0.0
1,1,1.0,0.004184936839787449,0.0
1,1,1.0,0.0042478257139002724,0.0
1,1,1.0,0.004315143218347642,0.0
1,1,1.0,0.004386943966881564,0.0
1,1,1.0,0.004463279060901148,0.0
1,1,1.0,0.004544193875230002,0.0
1,1,1.0,0.00462972555148915,0.0
1,1,1.0,0.0047199001710918065,0.0
1,1,1.0,0.004814729582145976,0.0
1,1,1.0,0.004914207858591823,0.0
1,1,1.0,0.005018307376168767,0.0
1,1,1.0,0.005126974498908218,0.0
1,1,1.0,0.005240124882328035,0.0
1,1,1.0,0.005357638416079898,0.0
1,1,1.0,0.0054793538500286934,0.0
1,1,1.0,0.005605063174243376,0.0
1,1,1.0,0.005734505855519714,0.0
1,1,1.0,0.005867363070949833,0.0
1,1,1.0,0.006003252122461011,0.0
1,1,1.0,0.006141721264175494,0.0
1,1,1.0,0.006282245225314197,0.0
1,1,1.0,0.006424221762378186,0.0
1,1,1.0,0.006566969621742658,0.0
1,1,1.0,0.006709728332420654,0.0
1,1,1.0,0.006851660272241471,0.0
1,1,1.0,0.0069918554517043735,0.0
1,1,1.0,0.007129339430342242,0.0
1,1,1.0,0.00726308471286445,0.0
1,1,1.0,0.007392025860312825,0.0
1,1,1.0,0.007515078391311569,0.0
1,1,1.0,0.007631161340941848,0.0
1,1,1.0,0.00773922309631715,0.0
1,1,1.0,0.007838269852031591,0.0
1,1,1.0,0.007927395746003953,0.0
1,1,1.0,0.008005813474096502,0.0
1,1,1.0,0.008072883971750957,0.0
1,1,1.0,0.008128143624990883,0.0
1,1,1.0,0.008171327459652981,0.0
1,1,1.0,0.008202386875606479,0.0
1,1,1.0,0.008221500746976128,0.0
1,1,1.0,0.00822907908822553,0.0
1,1,1.0,0.008225758960041667,0.0
1,1,1.0,0.008212392814358625,0.0
1,1,1.0,0.008190030001349229,0.0
1,1,1.0,0.008159892628072945,0.0
1,1,1.0,0.008123347320652034,0.0
1,1,1.0,0.00808187466526328,0.0
1,1,1.0,0.008037038172337488,0.0
1,1,1.0,0.007990454527776374,0.0
1,1,1.0,0.007943766687097991,0.0
1,1,1.0,0.007898621068716905,0.0
1,1,1.0,0.007856649753056947,0.0
1,1,1.0,0.007819458236933278,0.0
1,1,1.0,0.007788618964017706,0.0
1,1,1.0,0.007765670579409321,0.0
1,1,1.0,0.007752122655693577,0.0
1,1,1.0,0.007749465515299833,0.0
1,1,1.0,0.007759184726655254,0.0
1,1,1.0,0.007782779870692076,0.0
1,1,1.0,0.0078217872471811,0.0
1,1,1.0,0.007877806303551232,0.0
1,1,1.0,0.007952529709067674,0.0
1,1,1.0,0.008047777152611029,0.0
1,1,1.0,0.00816553310242179,0.0
1,1,1.0,0.008307988921429131,0.0
1,1,1.0,0.008477589872075465,0.0
1,1,1.0,0.008677087657148853,0.0
1,1,1.0,0.008909599209725524,0.0
1,1,1.0,0.009178672437670645,0.0
1,1,1.0,0.009488359502372963,0.0
1,1,1.0,0.009843297899453353,0.0
1,1,1.0,0.010248799007888812,0.0
1,1,1.0,0.010710942729800247,0.0
1,1,1.0,0.011236675134130574,0.0
1,1,1.0,0.011833903333327959,0.0
1,1,1.0,0.012511577751305377,0.0
1,1,1.0,0.013279745979779071,0.0
1,1,1.0,0.014149554045245665,0.0
1,1,1.0,0.015133159786473446,0.0
1,1,1.0,0.016243509514596466,0.0
1,1,1.0,0.017493915205615176,0.0
1,1,1.0,0.018897360656652738,0.0
1,1,1.0,0.020465473250298453,0.0
1,1,1.0,0.02220714549300168,0.0
1,1,1.0,0.024126913216795477,0.0
1,1,1.0,0.026223442355442265,0.0
1,1,1.0,0.02848888340233604,0.0
1,1,1.0,0.030910406811206596,0.0
1,1,1.0,0.033475785147391565,0.0
1,1,1.0,0.036185095288486395,0.0
1,1,1.0,0.03907001563291009,0.0
1,1,1.0,0.04222054774619868,0.0
1,1,1.0,0.045816741679915576,0.0
1,1,1.0,0.05016132762603734,0.0
1,1,1.0,0.055709141210167845,0.0
1,1,1.0,0.06309081663161911,0.0
1,1,1.0,0.07313193951511116,0.0
1,1,1.0,0.0868892443733886,0.0
1,1,1.0,0.1058300335762712,0.0
1,1,1.0,0.13259062036733169,0.0
1,1,1.0,0.17304785030587608,0.0
1,1,1.0,0.23953852954504593,0.0
1,1,1.0,0.3460401340199841,0.0
1,1,1.0,0.4314493921967692,0.0
1,1,1.0,0.46944437298163966,0.0
1,1,1.0,0.3881024764495561,0.0
1,1,1.0,0.18909258945403573,0.0
1,1,1.0,3.193549829923098e-05,0.0
