t,Elastic energy,Dissipated energy,Total energy,Number of iterations
0.0,0.0,41.5808389621445,41.5808389621445,1.0
0.43510673062595934,13.306645712997753,41.60760690904839,54.91425262204623,3.0
0.8702134612519187,52.56870826574367,42.02060446725893,94.58931273299936,6.0
1.305320191877878,115.53101663354163,44.03235499140319,159.56337162494438,15.0
1.7404269225038373,44.303843553305654,160.8055663654168,205.10940991872195,803.0
2.1755336531297966,47.919812903783736,170.74772045298843,218.66753335677004,19.0
2.610640383755756,68.07740728959382,171.52453377645836,239.6019410660527,4.0
3.045747114381715,91.4893680655412,172.5370568158776,264.02642488141987,5.0
3.4808538450076747,117.88019151358918,173.96225717211075,291.8424486857011,6.0
3.915960575633634,146.93663438323938,175.98064438337647,322.91727876662645,8.0
4.351067306259593,178.28842047193692,178.80009866116924,357.0885191330996,10.0
4.786174036885552,211.47313567341695,182.68866963069252,394.16180530410435,16.0
5.221280767511512,0.9005363346548133,293.6463327275142,294.5468690622098,377.0
5.656387498137471,1.0046240273534768,293.6944146738411,294.69903870121857,3.0
6.09149422876343,1.1239088147223821,293.7325832091891,294.8564920239362,2.0
6.52660095938939,1.2571168467649059,293.76338896915905,295.02050581595097,2.0
6.961707690015349,1.4033597883207758,293.7886113613986,295.1919711497698,2.0
7.3968144206413085,1.5620025867577965,293.80952268779254,295.3715252745835,2.0
7.831921151267268,1.7325813934219194,293.8270523164004,295.55963370985603,2.0
8.267027881893227,1.9147509690865354,293.8418919707303,295.75664293986364,2.0
